Day,RMSTE,RMSRE,Accuracy
Day 0,0.07757597688289662,0.09743932867626229,0.88
Day 1,0.08230090896925459,0.0996417027255712,0.72
Day 2,0.09569983669750777,0.10942651630898273,0.74
Day 3,0.07979806319095774,0.1046819176911499,0.78
Day 4,0.07172877469141786,0.09390372824533484,0.86
Day 5,0.07152714735475653,0.08438625930064658,0.88
Day 6,0.08074766405422007,0.09504303588016116,0.7
Day 7,0.0864991855808298,0.10950885214492592,0.86
Day 8,0.08194557177478196,0.09926710148880051,0.78
Day 9,0.07851541228883492,0.10005425825760399,0.84
Day 10,0.07764276474048663,0.10102902320771837,0.76
Day 11,0.09208900098682055,0.11959536218989432,0.68
Day 12,0.07384564180724779,0.09301375048201749,0.84
Day 13,0.07487794843078753,0.09676442799582748,0.76
Day 14,0.08635253156107883,0.10244233649549199,0.82
Day 15,0.08765724259253668,0.11002334174699517,0.78
Day 16,0.08261808959121282,0.10024737822546925,0.8
Day 17,0.07899611987974375,0.1062433615249823,0.8
Day 18,0.07583586979880004,0.09353741360213196,0.74
Day 19,0.09644544528787405,0.11523317061648738,0.74
