Day,RMSTE,RMSRE,Accuracy
Day 0,0.08444466318392056,0.10250918845092206,0.8
Day 1,0.08323673679024461,0.10369102249958859,0.72
Day 2,0.07079764732798993,0.08848163583613576,0.78
Day 3,0.07920598748428659,0.1051034640136977,0.78
Day 4,0.07562349897210072,0.09248208221214267,0.78
Day 5,0.06689543402359271,0.08858274174993144,0.82
Day 6,0.0753612800020221,0.0952195211356035,0.86
Day 7,0.07211282367488846,0.09127939831179263,0.74
Day 8,0.07317163885975794,0.09340959695783257,0.82
Day 9,0.07482859033272772,0.09470214855639626,0.8
Day 10,0.08335284456775517,0.10667501297898103,0.84
Day 11,0.07874966692113668,0.09733365050819381,0.82
Day 12,0.06985252775276009,0.09269171093743078,0.82
Day 13,0.07920751460999838,0.0941443738822702,0.86
Day 14,0.07125291505480079,0.09484224649665185,0.84
Day 15,0.08649010581184378,0.10774296792235699,0.76
Day 16,0.07591259943440463,0.09185574552489045,0.86
Day 17,0.06888218774732521,0.0890165076742639,0.86
Day 18,0.08306316890209155,0.10909323358149783,0.82
Day 19,0.06863331799672412,0.08676842585332938,0.8
