Day,RMSTE,RMSRE,Accuracy
Day 0,0.07181740151397954,0.09270572814480786,0.84
Day 1,0.0927040037880115,0.10866838763880626,0.84
Day 2,0.09674932037533514,0.1162291872856606,0.78
Day 3,0.08664764036708915,0.10652039322555397,0.82
Day 4,0.0785539305354308,0.1016346247863727,0.86
Day 5,0.07683795462787844,0.09663222370680474,0.76
Day 6,0.07147360024216856,0.09389636774216911,0.8
Day 7,0.08679057228450861,0.10429516185098839,0.72
Day 8,0.08036908218175623,0.10248506552357967,0.74
Day 9,0.08181453597278322,0.10053181026467205,0.8
Day 10,0.0881908108823382,0.10938576538986024,0.8
Day 11,0.07152266505036094,0.09260479466791831,0.72
Day 12,0.08103485519568067,0.0974622222119868,0.84
Day 13,0.07263879654830055,0.09307565346134207,0.8
Day 14,0.07396704159998571,0.09731409243693244,0.78
Day 15,0.08097542094566551,0.10111094829321912,0.72
Day 16,0.06122289968543773,0.07631419047651199,0.78
Day 17,0.0773467636916047,0.09999705754353962,0.82
Day 18,0.10217544602842445,0.1248428070993852,0.64
Day 19,0.09168089341627975,0.11761414910861281,0.76
