Day,RMSTE,RMSRE,Accuracy
Day 0,0.09498225913075665,0.11756907692131706,0.78
Day 1,0.0853879426497124,0.10442071113640992,0.76
Day 2,0.0727725607125347,0.09314331725648355,0.74
Day 3,0.07888508286167963,0.10034349330414484,0.78
Day 4,0.07497727968732505,0.09399879976966903,0.82
Day 5,0.08062666661867653,0.10074637832379167,0.78
Day 6,0.06561046157480882,0.08705947643138179,0.78
Day 7,0.08775831621924521,0.10931603312775269,0.78
Day 8,0.08276725703861665,0.10175699371630477,0.8
Day 9,0.08558009286917101,0.10581327149043752,0.76
Day 10,0.05574523456403304,0.07593618412364125,0.84
Day 11,0.08675078813887244,0.10409923852452191,0.62
Day 12,0.07932696342849227,0.09996060179001448,0.78
Day 13,0.07633991380996856,0.10177312832008534,0.9
Day 14,0.08062256654609976,0.09883016830310773,0.86
Day 15,0.08737029929516256,0.11074993012182259,0.76
Day 16,0.08482684144621645,0.1076693686371109,0.72
Day 17,0.08178278941578361,0.1092191006380009,0.72
Day 18,0.08402558988862346,0.11687715459734906,0.7
Day 19,0.078729020025154,0.10021967601956942,0.76
