Day,RMSTE,RMSRE,Accuracy
Day 0,0.08123360549636588,0.09778985398741914,0.82
Day 1,0.07980912708574027,0.09712675679506773,0.78
Day 2,0.09061408438382823,0.11117715809234216,0.82
Day 3,0.07378570973813982,0.09432253764373642,0.84
Day 4,0.07975986456211286,0.10492437303263469,0.8
Day 5,0.07819914350701754,0.09967628132184614,0.88
Day 6,0.08307470670991693,0.1013993946180942,0.78
Day 7,0.08100181214808769,0.09260317381135909,0.78
Day 8,0.07598495166125567,0.09701918962366868,0.7
Day 9,0.07077502360512923,0.09456940242084974,0.78
Day 10,0.08890186687255393,0.11362398709493127,0.7
Day 11,0.0683670314058603,0.09092819737666095,0.82
Day 12,0.0814501711523079,0.09872771308221964,0.72
Day 13,0.07627163816630275,0.098344735841053,0.88
Day 14,0.08671155304151046,0.10126265559110963,0.82
Day 15,0.0754666234051584,0.08924170545305897,0.74
Day 16,0.06847585597232574,0.08452760687953322,0.88
Day 17,0.09776544266532261,0.11825343756402543,0.78
Day 18,0.08228694089480475,0.09719950878521069,0.76
Day 19,0.08898946849357296,0.11227035933132247,0.74
