Day,RMSTE,RMSRE,Accuracy
Day 0,0.07834368120948157,0.10093297184305028,0.86
Day 1,0.08639751437041421,0.104535957547101,0.88
Day 2,0.08681540428460881,0.11509578702926662,0.76
Day 3,0.09045342906632664,0.11593246111703509,0.82
Day 4,0.08977187947758741,0.11013708969094203,0.8
Day 5,0.0733269220378942,0.09594376596922691,0.86
Day 6,0.07694779615495588,0.0942031088851682,0.84
Day 7,0.08119420004597541,0.10544305855642146,0.82
Day 8,0.09026681513925303,0.10798789036006944,0.9
Day 9,0.09959612946956595,0.1221038187535998,0.84
Day 10,0.07061428200270528,0.0902045008696543,0.76
Day 11,0.07642580415464509,0.09432999239889431,0.84
Day 12,0.07979065873837463,0.09583020964663656,0.88
Day 13,0.08973209817301206,0.11458958045995361,0.8
Day 14,0.08408627736841033,0.1058020954878301,0.84
Day 15,0.08058029963638093,0.10103772339095199,0.86
Day 16,0.07403851354890231,0.10069964565944643,0.82
Day 17,0.07166905122516817,0.08960812075616728,0.92
Day 18,0.07079337894071364,0.09028532391078978,0.96
Day 19,0.08324173994188452,0.10179531329264573,0.78
