Day,RMSTE,RMSRE,Accuracy
Day 0,0.07024554197618865,0.08523713558798826,0.8
Day 1,0.08559431158184944,0.10733548026263275,0.72
Day 2,0.09408420654431261,0.11277597503206266,0.76
Day 3,0.09170964120282377,0.11387790609958405,0.74
Day 4,0.08580431339392548,0.10570437988653789,0.92
Day 5,0.08181006825602295,0.1042281022075778,0.8
Day 6,0.07412738990398421,0.09271908647878292,0.88
Day 7,0.07275362142812142,0.09121208649441143,0.84
Day 8,0.06804932745674498,0.08803567903556492,0.86
Day 9,0.08342753919847148,0.10384176882449922,0.78
Day 10,0.08425427978053603,0.10732866182986563,0.78
Day 11,0.07072851181343401,0.09056970884749856,0.9
Day 12,0.07237070856487161,0.08545919185167945,0.8
Day 13,0.07379971456023227,0.08989983171079899,0.9
Day 14,0.08783404133002218,0.10623744204246743,0.68
Day 15,0.10287734249941155,0.13001026831368487,0.8
Day 16,0.07221974293599949,0.0948501029895863,0.82
Day 17,0.07914025186404965,0.09870508951941354,0.84
Day 18,0.07530261844323857,0.0921729214319529,0.88
Day 19,0.08957390479891322,0.11416992305424842,0.7
