Day,RMSTE,RMSRE,Accuracy
Day 0,0.07005248705149696,0.09280231648792962,0.8
Day 1,0.08445541064640526,0.0988298785856004,0.82
Day 2,0.09493430888726603,0.11440467610382918,0.86
Day 3,0.0844971959271836,0.10429452246452947,0.92
Day 4,0.08175443263866707,0.10393339499235768,0.82
Day 5,0.07861092242093991,0.09844751910419694,0.84
Day 6,0.0819699327907966,0.1007834695157651,0.82
Day 7,0.07989059053490385,0.1006746344002372,0.9
Day 8,0.09438360706869628,0.12139061275017338,0.76
Day 9,0.0791486938882732,0.09314198450700134,0.82
Day 10,0.07747010996494985,0.09742399100059237,0.88
Day 11,0.08181639869629177,0.10772834764263362,0.8
Day 12,0.09463690038420308,0.11195917701299896,0.8
Day 13,0.08060055854226983,0.09865686102449756,0.76
Day 14,0.07500899953796372,0.09273946528447491,0.76
Day 15,0.0706043823046145,0.09069675797503995,0.84
Day 16,0.07392144990612658,0.09127867264849106,0.76
Day 17,0.07764734064566346,0.09682772512513067,0.86
Day 18,0.07675147409580474,0.09679740780224022,0.8
Day 19,0.0790902089527678,0.09791740251405953,0.74
