Day,RMSTE,RMSRE,Accuracy
Day 0,0.0667575929270566,0.08905264095663233,0.76
Day 1,0.07769429854753115,0.09616877474090499,0.76
Day 2,0.08451509933942258,0.10533685781454381,0.74
Day 3,0.07016478498652276,0.08504073235030579,0.76
Day 4,0.08504203869854438,0.10875802941627133,0.86
Day 5,0.08480024262571281,0.10161170880530869,0.82
Day 6,0.08840602737400641,0.1021285638437906,0.7
Day 7,0.07873035233040962,0.09496590256978885,0.82
Day 8,0.09800612069216783,0.11862864525709685,0.8
Day 9,0.06752811416241276,0.08799774174622527,0.76
Day 10,0.08668435862358921,0.10856067742407886,0.74
Day 11,0.09297880602676843,0.10781102635546849,0.72
Day 12,0.07508026120145658,0.0919743329366864,0.88
Day 13,0.07815406050252677,0.09493728153418497,0.82
Day 14,0.07160340892300601,0.09777354913339377,0.86
Day 15,0.07624797013773546,0.09471409209857203,0.84
Day 16,0.09323885473426993,0.1174759019243317,0.72
Day 17,0.0824031529687745,0.1136432113316494,0.72
Day 18,0.0942049903669997,0.11676196151110521,0.68
Day 19,0.07713294951187037,0.0930390752774266,0.8
