Day,RMSTE,RMSRE,Accuracy
Day 0,0.09805146982763287,0.128184797811437,0.68
Day 1,0.08768577855616538,0.10809751957994633,0.8
Day 2,0.09764888702282618,0.11897367498607578,0.8
Day 3,0.08368947086583203,0.10603778643700863,0.76
Day 4,0.09008063417479005,0.10876872084092414,0.76
Day 5,0.0785638572693676,0.10295464397003681,0.8
Day 6,0.07896436727031399,0.09825101062065796,0.82
Day 7,0.08900772647993893,0.11002709404283603,0.7
Day 8,0.08302800370928748,0.10125142530252051,0.82
Day 9,0.09844152204563401,0.12215840250294409,0.8
Day 10,0.09493502883619001,0.1268943951470409,0.74
Day 11,0.0686379042395689,0.08555566227904693,0.82
Day 12,0.07745519442669938,0.10321509257480313,0.72
Day 13,0.06911361887196779,0.08566937112805065,0.64
Day 14,0.07664527325985071,0.09308359258038723,0.84
Day 15,0.08135800082211517,0.10140343387318343,0.78
Day 16,0.08830062972281574,0.10955661217577842,0.68
Day 17,0.0932263927211647,0.11986472969336201,0.64
Day 18,0.07576089047874293,0.09311054540338345,0.82
Day 19,0.07318288020004608,0.09716083442488355,0.82
