Day,RMSTE,RMSRE,Accuracy
Day 0,0.09466974608731017,0.12045072329502078,0.74
Day 1,0.0687140930717177,0.08533960289026661,0.82
Day 2,0.0826860829249944,0.1063345041625239,0.76
Day 3,0.07226855400940606,0.09044832842781761,0.8
Day 4,0.09003051881625616,0.10892766976603402,0.76
Day 5,0.07329469504543051,0.09275983166800197,0.84
Day 6,0.08364250492325458,0.09999566412546382,0.8
Day 7,0.07727298645550527,0.09394557900076499,0.82
Day 8,0.08196602533120013,0.09849391362234494,0.78
Day 9,0.08196497512124228,0.10268113640486988,0.86
Day 10,0.08711626594600186,0.10646964320281999,0.84
Day 11,0.06999172716742195,0.092000144672196,0.76
Day 12,0.07291964166890334,0.09399441470567378,0.76
Day 13,0.08681289435816893,0.10758354612823286,0.72
Day 14,0.08288810515598642,0.09990300282956094,0.76
Day 15,0.0709194364494035,0.0881623309755519,0.86
Day 16,0.07492865104960789,0.09547859061034739,0.74
Day 17,0.08292091701292782,0.1038790042568237,0.74
Day 18,0.07814948763323618,0.09377073628203823,0.88
Day 19,0.1046279646083129,0.13108060185313003,0.7
