Day,RMSTE,RMSRE,Accuracy
Day 0,0.07420241737689322,0.09220230246592227,0.8
Day 1,0.09439899751258206,0.11542505552963223,0.82
Day 2,0.09616010284685518,0.11618836452013934,0.78
Day 3,0.0742358469598456,0.1006773388703526,0.7
Day 4,0.07313332894284519,0.08960001269984968,0.88
Day 5,0.08284449008397275,0.1042387758406457,0.82
Day 6,0.08849447239645038,0.10653519109416332,0.86
Day 7,0.0721436007979476,0.0983942524537818,0.68
Day 8,0.07462975051356195,0.0914126787552269,0.74
Day 9,0.07824268886029524,0.0995548694991225,0.88
Day 10,0.08073531028337322,0.10053922883362075,0.82
Day 11,0.08861617540844749,0.113146078578944,0.84
Day 12,0.07680018456431108,0.09457692317586244,0.9
Day 13,0.08894633843901978,0.11247358189380842,0.78
Day 14,0.08191503484881738,0.10743130445121266,0.68
Day 15,0.06732053057261426,0.08102121430753312,0.76
Day 16,0.07974572173002863,0.0984551346928393,0.76
Day 17,0.0711789340673352,0.09076049346792799,0.94
Day 18,0.066818190170534,0.08419263835471753,0.9
Day 19,0.07564746134515396,0.0967349257335622,0.76
