Day,RMSTE,RMSRE,Accuracy
Day 0,0.07979114633368932,0.10000730519001898,0.8
Day 1,0.07938472150435003,0.10245911181397874,0.86
Day 2,0.0765401651003269,0.09373743297335684,0.8
Day 3,0.06377650558329351,0.07667484605580797,0.86
Day 4,0.07734398622041035,0.09375153938592398,0.88
Day 5,0.07087691536520771,0.09135411063692497,0.72
Day 6,0.08135879268070019,0.10607790223890723,0.78
Day 7,0.07189136256696807,0.09044896462505156,0.86
Day 8,0.08319228802220814,0.10094040680636665,0.8
Day 9,0.09150609021286422,0.11029299657215444,0.72
Day 10,0.07152569125075255,0.09295673021839582,0.82
Day 11,0.08579180930392528,0.10511890437559018,0.76
Day 12,0.06878098441879625,0.08788070031186845,0.78
Day 13,0.0801179376030751,0.09542757784591441,0.84
Day 14,0.07228930882459932,0.09657208413775518,0.82
Day 15,0.09110717637318164,0.11135577345996417,0.8
Day 16,0.09936199081478839,0.12169991920990426,0.78
Day 17,0.0806836050655318,0.09531295969446865,0.94
Day 18,0.07735540848284696,0.09362931150875821,0.76
Day 19,0.08403956408730938,0.1028209464763377,0.8
