Day,RMSTE,RMSRE,Accuracy
Day 0,0.07497450708584646,0.09754208060815749,0.64
Day 1,0.0823100723106888,0.10280395878843902,0.8
Day 2,0.07833691692588265,0.09216501882260136,0.88
Day 3,0.06343199110030107,0.07765963857110472,0.92
Day 4,0.06608795007629979,0.08688833581802034,0.84
Day 5,0.0955041053835798,0.11571483408922918,0.72
Day 6,0.08053942298967573,0.10299048210244556,0.86
Day 7,0.09500403901208809,0.11597715929634701,0.68
Day 8,0.08079002042966645,0.09797546682337428,0.8
Day 9,0.08410479959339673,0.10318795152666894,0.74
Day 10,0.07110465402007199,0.09418542138116105,0.84
Day 11,0.07697406917384576,0.09682229431652589,0.7
Day 12,0.07421631847532793,0.09515971802519514,0.88
Day 13,0.08765591474681406,0.11429529776045473,0.8
Day 14,0.09623813206058465,0.11786059623751498,0.7
Day 15,0.09704211024466089,0.12235007892918832,0.72
Day 16,0.08882385741165164,0.11538255989676241,0.8
Day 17,0.0953333664026361,0.11470013111464947,0.7
Day 18,0.08072539974863593,0.09861797882664394,0.82
Day 19,0.08354432096241383,0.10098177353405509,0.76
