Day,RMSTE,RMSRE,Accuracy
Day 0,0.08892641216547717,0.11435643251116243,0.76
Day 1,0.08172741438057927,0.09647333048015454,0.82
Day 2,0.07936835710946892,0.09207266033935549,0.88
Day 3,0.09540501759418159,0.10942792700095688,0.7
Day 4,0.09952464598602688,0.12441232725827857,0.78
Day 5,0.0794776279489248,0.09244577310192269,0.88
Day 6,0.07098525445346274,0.08606334253295946,0.86
Day 7,0.06813207304097436,0.08265705111780491,0.88
Day 8,0.07904004196819042,0.09320958608841465,0.72
Day 9,0.0765495378385473,0.09547025264452638,0.76
Day 10,0.09329419754720575,0.11024692575620439,0.84
Day 11,0.07292694376114847,0.09389402502118188,0.82
Day 12,0.09061726426546636,0.11146857913221299,0.88
Day 13,0.0699805079638162,0.08991258122910348,0.84
Day 14,0.07957634374377465,0.10189106300842493,0.84
Day 15,0.09376225397424619,0.11166960043566393,0.74
Day 16,0.079517215041086,0.10229672727268062,0.74
Day 17,0.0813049809950108,0.09579320654283657,0.72
Day 18,0.07539092091452243,0.09835688181805141,0.82
Day 19,0.09347284462271031,0.10936544419114054,0.76
