Day,RMSTE,RMSRE,Accuracy
Day 0,0.08658973245852336,0.11126884473376264,0.66
Day 1,0.07371382814225318,0.09726743360168773,0.8
Day 2,0.06910125388590439,0.08830486145485367,0.84
Day 3,0.07350118530299059,0.09220417674489698,0.78
Day 4,0.10185804416911592,0.1294090130846099,0.72
Day 5,0.09396393191494301,0.1312435787568636,0.8
Day 6,0.06938120300400284,0.09027299122013435,0.94
Day 7,0.08246707238488966,0.10027521206117143,0.88
Day 8,0.07369626925950991,0.09091319901168571,0.7
Day 9,0.0797163800617296,0.09734270965075426,0.86
Day 10,0.07592405682409396,0.09631006544406184,0.9
Day 11,0.07635663238363814,0.0970036092180092,0.78
Day 12,0.08441608995273764,0.10536779868229573,0.74
Day 13,0.09133926024499261,0.11142236586150212,0.7
Day 14,0.06902786977770022,0.0826776400010862,0.92
Day 15,0.06290593163811453,0.07686426831128564,0.9
Day 16,0.0667223646052751,0.08548719499887569,0.94
Day 17,0.08324133073679997,0.1059690488482603,0.82
Day 18,0.06797100226039668,0.0881776574720302,0.8
Day 19,0.07819019967940403,0.10265631912012264,0.82
