Day,RMSTE,RMSRE,Accuracy
Day 0,0.0739752306649636,0.09203781248756475,0.88
Day 1,0.08448712933857136,0.10520134525320211,0.86
Day 2,0.10470000896508333,0.12569701466805988,0.64
Day 3,0.09540423309619586,0.11994092276376356,0.72
Day 4,0.07818772210600974,0.09339738511442813,0.8
Day 5,0.07907318635920742,0.09766929839507774,0.9
Day 6,0.07462674138550682,0.09044159016684984,0.8
Day 7,0.06663970710428395,0.08353750115394573,0.88
Day 8,0.08774697557634054,0.10509659942338495,0.84
Day 9,0.06567827235496788,0.08373835492391879,0.88
Day 10,0.07588917896360434,0.09163519170751933,0.82
Day 11,0.09004402412980925,0.10919007308130034,0.8
Day 12,0.07232415002040611,0.08672388466629448,0.92
Day 13,0.09736233822071917,0.12050920296364329,0.76
Day 14,0.09802457233784115,0.12866164485559306,0.76
Day 15,0.09390471511166465,0.11606382658205819,0.84
Day 16,0.07511335691495159,0.09973083821546098,0.86
Day 17,0.09087006629890244,0.11436568123446818,0.8
Day 18,0.08857789913773492,0.11258331904623098,0.82
Day 19,0.06998160800370214,0.0843176371450224,0.86
