Day,RMSTE,RMSRE,Accuracy
Day 0,0.0771945802237689,0.09663355817309999,0.76
Day 1,0.08747758136855312,0.11176599149955438,0.76
Day 2,0.09200641355592216,0.12135013587995813,0.74
Day 3,0.08424177321117726,0.10273055462915623,0.86
Day 4,0.08041270803405888,0.10156366803823105,0.76
Day 5,0.0798244458789956,0.09322414939696398,0.92
Day 6,0.06290964518635526,0.08076040080537972,0.86
Day 7,0.06243448506329595,0.07838890961347714,0.84
Day 8,0.07310017799881828,0.09376860499135689,0.84
Day 9,0.08696839587201342,0.11026032916200622,0.7
Day 10,0.07799498185733095,0.09636323503535138,0.88
Day 11,0.06251939658208781,0.08149813650286009,0.9
Day 12,0.0748071688835403,0.08923074825480791,0.88
Day 13,0.08618798343312216,0.10592844506457459,0.78
Day 14,0.07512654641414636,0.10564339034857008,0.82
Day 15,0.07262362051686648,0.09009517157070829,0.88
Day 16,0.08089248198156934,0.10075321909850525,0.86
Day 17,0.07932373031790423,0.09680114881087144,0.84
Day 18,0.09606013415243936,0.11575395662289975,0.78
Day 19,0.08281032401603039,0.10161252662785523,0.82
