Day,RMSTE,RMSRE,Accuracy
Day 0,0.07110052589124109,0.09313583328934198,0.86
Day 1,0.07818361263653238,0.10118645485572668,0.92
Day 2,0.09067578494373169,0.11264406171762609,0.88
Day 3,0.09236510634627648,0.11633929720639016,0.78
Day 4,0.07274080314982506,0.09769124115949758,0.88
Day 5,0.0809478794458956,0.10239130218511475,0.86
Day 6,0.08989962222907713,0.11666790522911125,0.78
Day 7,0.08706570116664004,0.10825634687556937,0.84
Day 8,0.09164559553152583,0.11946590924224829,0.84
Day 9,0.07388102866796149,0.09038950589546121,0.82
Day 10,0.07220205519709855,0.09239798902560134,0.88
Day 11,0.07168645854803414,0.09833237977887,0.98
Day 12,0.0794088089803962,0.09565109099130371,0.86
Day 13,0.07783192529692322,0.09631947683694837,0.92
Day 14,0.07710492321513755,0.10196096965807896,0.78
Day 15,0.09197241291941481,0.1098196028466265,0.96
Day 16,0.08609978939564582,0.11143560771048987,0.72
Day 17,0.08330353170878242,0.10946857126764002,0.7
Day 18,0.07387262131517784,0.09617006304200683,0.94
Day 19,0.08235646887782441,0.10460381384293971,0.8
