Day,RMSTE,RMSRE,Accuracy
Day 0,0.07248816463099592,0.09739366746525012,0.7
Day 1,0.08181060661250708,0.09573773408255098,0.92
Day 2,0.08026189661593222,0.0968878218928196,0.78
Day 3,0.08387397900908321,0.10757322716684904,0.72
Day 4,0.08670527766709346,0.10648442057801052,0.78
Day 5,0.07057924712163202,0.09143652421939728,0.8
Day 6,0.06322100999102438,0.08364422539029706,0.82
Day 7,0.0881932622143939,0.11151142720151962,0.84
Day 8,0.0757397686730841,0.09808003666346025,0.72
Day 9,0.08156037718889765,0.09989266983956309,0.84
Day 10,0.08708321230142464,0.10702598837238017,0.8
Day 11,0.07614366561646249,0.09111431974561363,0.68
Day 12,0.08450900122773353,0.10222338498041872,0.72
Day 13,0.08225580655910276,0.10282856300414374,0.7
Day 14,0.08002586150127058,0.09705255640358072,0.82
Day 15,0.08397250067754804,0.10296040963427387,0.8
Day 16,0.07080832931957709,0.08942767317129528,0.84
Day 17,0.06414288833011846,0.09118307725063823,0.74
Day 18,0.07749544909851122,0.10663103983631027,0.72
Day 19,0.0795481368703654,0.09881279682824633,0.7
