Day,RMSTE,RMSRE,Accuracy
Day 0,0.08314396862312812,0.09713805708627343,0.8
Day 1,0.06670208878911542,0.0849521706874647,0.9
Day 2,0.08059828935535852,0.1071453490116673,0.74
Day 3,0.08838150238680842,0.1122005476132906,0.76
Day 4,0.07251769550454217,0.08706334735780723,0.92
Day 5,0.07537775171886163,0.09020119324571563,0.84
Day 6,0.08810269422402098,0.12002445632854679,0.8
Day 7,0.09067169837678529,0.10804719187645498,0.84
Day 8,0.08425261696561656,0.10441231990140945,0.78
Day 9,0.07933145524926209,0.09849556621667338,0.88
Day 10,0.1076364537101993,0.13156314544320472,0.64
Day 11,0.09468502086582635,0.11419311559074534,0.68
Day 12,0.07460602859336198,0.09736579295907405,0.76
Day 13,0.0893220908663456,0.10446529333767512,0.8
Day 14,0.08591319003569507,0.10724298077381975,0.8
Day 15,0.08226896508066794,0.10327681733636643,0.8
Day 16,0.07922509110357283,0.10232500671573846,0.68
Day 17,0.08789508337327533,0.11302251274066054,0.8
Day 18,0.09801676534980312,0.12265208939247202,0.66
Day 19,0.0772480384237798,0.09219784195163835,0.78
