Day,RMSTE,RMSRE,Accuracy
Day 0,0.08272495881026738,0.10449452612359068,0.92
Day 1,0.07984486109358505,0.0963354774612351,0.86
Day 2,0.09213183325837623,0.10814329093666118,0.8
Day 3,0.09163137121992503,0.11964186631258848,0.82
Day 4,0.08801604839751394,0.11296845954577774,0.76
Day 5,0.07733031964208197,0.1017251738094159,0.86
Day 6,0.0892405969108844,0.11725724808917198,0.78
Day 7,0.08437265680624698,0.1096464359725748,0.8
Day 8,0.08135836565361258,0.10210645579986301,0.68
Day 9,0.09539763666160168,0.11473804355375213,0.7
Day 10,0.08855567914327808,0.10778291028725778,0.82
Day 11,0.09892126030457712,0.11798788421098795,0.84
Day 12,0.10481059017401738,0.12555649448747044,0.72
Day 13,0.10317095445397949,0.13004615617664222,0.72
Day 14,0.07396274303650902,0.08994655245240532,0.9
Day 15,0.084462011710852,0.1110459214099975,0.8
Day 16,0.07967557171829158,0.09472395217533891,0.94
Day 17,0.07572797800154024,0.09428427937522545,0.88
Day 18,0.09706364874356159,0.12451902113505957,0.64
Day 19,0.1027951997304568,0.12623733769589002,0.6
