Day,MSE_mu,Accuracy
Day 0,0.01746773405969035,0.8
Day 1,0.008428454150787596,0.94
Day 2,0.014561692177728736,0.88
Day 3,0.01750851443753804,0.86
Day 4,0.005670234471082603,0.94
Day 5,0.014136752213511905,0.82
Day 6,0.011010064752378621,0.94
Day 7,0.007626503891027536,0.96
Day 8,0.013160718285119772,0.84
Day 9,0.014068482928271862,0.88
Day 10,0.011462873373115546,0.9
Day 11,0.010746023029198956,0.86
Day 12,0.010782298416675853,0.8
Day 13,0.011815548051792014,0.86
Day 14,0.01049927188471827,0.86
Day 15,0.012726165209522147,0.86
Day 16,0.009306362129923453,0.92
Day 17,0.008371382103766143,0.92
Day 18,0.014588403594986804,0.78
Day 19,0.008816387131658297,0.96
