Day,MSE_mu,Accuracy
Day 0,0.00849686093628668,0.84
Day 1,0.007960535134676587,0.98
Day 2,0.011256225786526845,0.86
Day 3,0.014994786921191454,0.88
Day 4,0.007300947016145706,0.9
Day 5,0.014754136904248578,0.82
Day 6,0.0188754128608737,0.84
Day 7,0.010702881886044123,0.88
Day 8,0.010667648695770185,0.96
Day 9,0.01133117452088543,0.94
Day 10,0.010202682348272787,0.94
Day 11,0.011064445758160221,0.9
Day 12,0.011766387723322603,0.94
Day 13,0.010743033965582707,0.96
Day 14,0.013511025020517415,0.9
Day 15,0.021773780224254212,0.78
Day 16,0.011031176658682813,0.86
Day 17,0.007809672317450638,0.94
Day 18,0.00954739406587535,0.9
Day 19,0.009693227076609055,0.92
