Day,MSE_mu,Accuracy
Day 0,0.03967463037955706,0.94
Day 1,0.033369307677791823,0.68
Day 2,0.03621536350468688,0.8
Day 3,0.027696284131068935,0.9
Day 4,0.03663483723129386,0.82
Day 5,0.032276130557631164,0.92
Day 6,0.04010948089791741,0.9
Day 7,0.029930280862595558,0.92
Day 8,0.027489954988102625,0.92
Day 9,0.0370855243258819,0.78
Day 10,0.036147532980720036,0.88
Day 11,0.032364523668480936,0.88
Day 12,0.04380244655221365,0.84
Day 13,0.03497864817070577,0.88
Day 14,0.03396068947338141,0.86
Day 15,0.03040174833202732,0.9
Day 16,0.0314705426434833,0.92
Day 17,0.03320212223377045,0.92
Day 18,0.04208308510405198,0.94
Day 19,0.03134193018426414,0.86
