Day,RMSTE,RMSRE,Accuracy
Day 0,0.08416975184878091,0.10253963933546406,0.8
Day 1,0.08850415835064177,0.11008784482308984,0.8
Day 2,0.070954718501835,0.09828165380690859,0.86
Day 3,0.07006188154390303,0.08597610320972936,0.9
Day 4,0.0652931998116345,0.08168978662404973,0.88
Day 5,0.060593459549076176,0.07887346897601318,0.92
Day 6,0.0657866971811872,0.08476622182251946,0.8
Day 7,0.052865979799925335,0.06451654651093383,0.92
Day 8,0.05811173336193929,0.07105839811171655,0.92
Day 9,0.04265824654426957,0.055603247158804804,0.78
Day 10,0.045642096677546214,0.05732191836328879,0.92
Day 11,0.04614061700546445,0.058510307459850176,0.94
Day 12,0.04203761744005625,0.051555815168863074,0.9
Day 13,0.03992293623128491,0.04822056789826536,0.86
Day 14,0.04094966473369215,0.04936484148026693,0.94
Day 15,0.04135362002711065,0.047949508729411734,0.96
Day 16,0.03932236595089917,0.04726605078171451,1.0
Day 17,0.03589226456974166,0.04695420725523811,0.92
Day 18,0.03465737553265035,0.04270074746456762,0.96
Day 19,0.03966519345856483,0.04748795395542637,0.9
