Day,RMSTE,RMSRE,Accuracy
Day 0,0.09262889397505517,0.11241200459754361,0.9
Day 1,0.0765664483716729,0.09534582264366245,0.76
Day 2,0.06184909103468563,0.07965453381725174,0.84
Day 3,0.0718691114977877,0.08865261553770055,0.78
Day 4,0.06195676785705499,0.07898832425727184,0.8
Day 5,0.05912412913861784,0.0779236163247469,0.88
Day 6,0.050000466350941894,0.059419824677772244,0.78
Day 7,0.0505877379859677,0.06716143609356359,0.9
Day 8,0.06627130037390379,0.08203953851815865,0.86
Day 9,0.054379452161493515,0.06617589404858168,0.84
Day 10,0.05302801806609546,0.0704179896821546,0.88
Day 11,0.05201542997872998,0.06630609976385203,0.9
Day 12,0.05245980726676925,0.0652412516331013,0.84
Day 13,0.044219783603407385,0.05833478970131567,0.9
Day 14,0.04399017990727151,0.05384793402707435,0.92
Day 15,0.04614756860828372,0.05953185130742308,0.86
Day 16,0.04373276937023505,0.05594823661369644,0.82
Day 17,0.04730220996111143,0.06267511159459992,0.86
Day 18,0.0415590156948041,0.05386629311048633,0.88
Day 19,0.04322149334324204,0.05613566536225664,0.78
