Day,RMSTE,RMSRE,Accuracy
Day 0,0.09671869474933847,0.11948768146164433,0.78
Day 1,0.0752929890266975,0.09295362650680325,0.9
Day 2,0.07206077870601846,0.09288859432558291,0.8
Day 3,0.08459696060625273,0.09974666691657101,0.74
Day 4,0.05845206197728099,0.07880982748187605,0.88
Day 5,0.05529719967962197,0.06784553331849039,0.84
Day 6,0.06726553221747536,0.08117564298963499,0.94
Day 7,0.07702342598413237,0.09464327823695903,0.8
Day 8,0.06787260802047598,0.08651376151504253,0.84
Day 9,0.06878890244305853,0.08629445680465314,0.88
Day 10,0.06340571704952855,0.0785918515039343,0.94
Day 11,0.06537024806280646,0.07786644551787465,0.76
Day 12,0.05466114083988835,0.06694786466926927,0.86
Day 13,0.05031856473161695,0.05931853842057587,0.86
Day 14,0.05093085213919336,0.06399642328113561,0.96
Day 15,0.06112924226563375,0.07419109031619939,0.9
Day 16,0.06448777094079859,0.07400631129949575,0.86
Day 17,0.05351800874007649,0.06444695873789164,0.9
Day 18,0.051280927980688736,0.06280026193329072,0.82
Day 19,0.04101567471901145,0.04931308751344634,0.86
