Day,RMSTE,RMSRE,Accuracy
Day 0,0.08383239067489195,0.10820251251844323,0.82
Day 1,0.09855186396694834,0.12299111089533128,0.76
Day 2,0.07355144629148343,0.09453199291399811,0.82
Day 3,0.07688545620989723,0.09901890264612699,0.84
Day 4,0.09053935768836803,0.1114254731276899,0.86
Day 5,0.07103671871842078,0.0888270749233904,0.9
Day 6,0.06460115470533187,0.07884954575105858,0.8
Day 7,0.06009330431432764,0.07728856117708617,0.92
Day 8,0.06311308725067706,0.07905188217771211,0.92
Day 9,0.05964872932835825,0.07554504044465861,0.9
Day 10,0.06585921829913992,0.0810722625578125,0.94
Day 11,0.05573929379274347,0.06634041664007319,0.9
Day 12,0.042296163535268085,0.05240115409594982,0.94
Day 13,0.05275493055140166,0.0638924132847176,0.92
Day 14,0.05605090091962199,0.0662747560625138,0.92
Day 15,0.049744659496961725,0.062477811287666385,0.98
Day 16,0.04739617215313764,0.06119154840370893,0.94
Day 17,0.04506577949810803,0.0545329877619112,0.98
Day 18,0.04715720789199235,0.05811709898178696,0.82
Day 19,0.04516329702377346,0.055440676222902434,0.96
