Day,RMSTE,RMSRE,Accuracy
Day 0,0.09453288882651857,0.11521077294465108,0.76
Day 1,0.08317170974686527,0.11100538468148514,0.9
Day 2,0.08923700431136469,0.10403732366860484,0.84
Day 3,0.07877102979788408,0.09465618698803581,0.74
Day 4,0.07234932140639698,0.08643204774330969,0.9
Day 5,0.09272684072442298,0.1066659657965163,0.9
Day 6,0.06740382368704605,0.08013584297443152,0.88
Day 7,0.06394290186165172,0.07366008094057439,0.86
Day 8,0.06096599837721183,0.07326942881731303,0.9
Day 9,0.0565131389656605,0.0680029073327034,0.94
Day 10,0.054801296462539666,0.07267793331313342,1.0
Day 11,0.056294354879363295,0.07118819769016047,0.86
Day 12,0.05896804684104746,0.0750713347294324,0.94
Day 13,0.05452763517544397,0.06718562335922598,0.88
Day 14,0.045121763338729644,0.058397801593457595,0.9
Day 15,0.05356156014842164,0.06724751836421308,0.94
Day 16,0.04755433279110064,0.0559059803206388,0.9
Day 17,0.04545080126956077,0.05640134749692421,0.86
Day 18,0.05620757959876587,0.06889575736616302,0.84
Day 19,0.04193674695831552,0.052522048916113395,0.96
