Day,RMSTE,RMSRE,Accuracy
Day 0,0.0851387386243493,0.10696217767081792,0.82
Day 1,0.08700370859380814,0.10120067770100026,0.82
Day 2,0.07027642653698962,0.08373530834443131,0.84
Day 3,0.07456409382498307,0.08869853736031094,0.8
Day 4,0.06678946431842119,0.08099020202251003,0.82
Day 5,0.06012703077895624,0.07250636075879494,0.78
Day 6,0.06643389096033488,0.08328992110976532,0.9
Day 7,0.0543714641626369,0.06980350653436014,0.9
Day 8,0.058819769673338296,0.06819135984928776,0.78
Day 9,0.05505733337418045,0.0678785053218742,0.88
Day 10,0.05442471836614494,0.06926154320036819,0.86
Day 11,0.04609623788509979,0.059908829672413774,0.88
Day 12,0.05854918522383975,0.06716077246502351,0.74
Day 13,0.05060074310514634,0.06427152733189075,0.82
Day 14,0.054824726131160594,0.0669906134272618,0.88
Day 15,0.05697167973336392,0.06906267242760965,0.9
Day 16,0.047922600328759016,0.0589733559786434,0.84
Day 17,0.04288659654716886,0.05610504779068142,0.82
Day 18,0.04363945716381812,0.05442166266689286,0.94
Day 19,0.050058164063899166,0.059799573455176384,0.84
