Day,RMSTE,RMSRE,Accuracy
Day 0,0.07526060106189703,0.09438985283028453,0.78
Day 1,0.09167992445765245,0.11738800115363306,0.74
Day 2,0.0805844008268235,0.10567637856623871,0.84
Day 3,0.07558637914536674,0.1039902099881283,0.86
Day 4,0.06929359888019036,0.08626514877353209,0.72
Day 5,0.07469848687905685,0.09393748956426137,0.82
Day 6,0.0840424844274514,0.10440026779514686,0.8
Day 7,0.06951998556130207,0.0962332731940436,0.74
Day 8,0.06645890417818354,0.08889882049434499,0.86
Day 9,0.07704805868661986,0.09335585936404657,0.8
Day 10,0.06959871000367102,0.08938815924907303,0.86
Day 11,0.07650275566137214,0.10257463393039688,0.76
Day 12,0.08088093967206596,0.10402475111009207,0.84
Day 13,0.09222863508060945,0.11662992217534184,0.74
Day 14,0.08306848599525361,0.10664661383331267,0.8
Day 15,0.07898455342272284,0.09832064213578304,0.74
Day 16,0.0957292379780735,0.12197188039867807,0.6
Day 17,0.060736236852710006,0.08158080042145387,0.72
Day 18,0.07313510881915454,0.0898751352936672,0.76
Day 19,0.08022553761737788,0.09672358289950815,0.74
