Day,RMSTE,RMSRE,Accuracy
Day 0,0.10550020613361058,0.12587463561267445,0.64
Day 1,0.0601825461683819,0.07089151589171258,0.82
Day 2,0.0891568979773949,0.11326626772110113,0.72
Day 3,0.08456244981196441,0.10596579503689006,0.82
Day 4,0.09243589039961864,0.11254102077359145,0.76
Day 5,0.07807212239695259,0.09690585219132909,0.82
Day 6,0.08370542541592492,0.10464439106270088,0.78
Day 7,0.07473020592541443,0.0979533105720483,0.78
Day 8,0.08265975986111333,0.10578189709607422,0.72
Day 9,0.08110696080129454,0.10175382573221423,0.78
Day 10,0.09481798166816566,0.11602368928673827,0.72
Day 11,0.09717233871572736,0.11436005910553303,0.72
Day 12,0.08333631626640457,0.10349713289672138,0.76
Day 13,0.06469352913052054,0.09150176555053151,0.8
Day 14,0.07705386623797617,0.10226542348664976,0.78
Day 15,0.07380873143164397,0.10019724292034377,0.78
Day 16,0.0688155746392982,0.0859055078241084,0.86
Day 17,0.08473192565159277,0.09997595756705631,0.66
Day 18,0.07969162581710211,0.09858404357635864,0.84
Day 19,0.0840328887127149,0.10534861415323592,0.68
