Day,RMSTE,RMSRE,Accuracy
Day 0,0.07020803278859891,0.09005357332541854,0.64
Day 1,0.08877942284118602,0.11091716785555236,0.7
Day 2,0.07742458789106671,0.09131213438921126,0.8
Day 3,0.06131988595829496,0.07689879736657634,0.86
Day 4,0.06410518956184383,0.08245013123214366,0.78
Day 5,0.09413714009946121,0.11238068858199417,0.74
Day 6,0.07043862662902284,0.08966283726358627,0.86
Day 7,0.09348296572316923,0.1141748114592756,0.66
Day 8,0.07972222556224984,0.09558908160399773,0.8
Day 9,0.08504730297684322,0.10396949128501329,0.74
Day 10,0.07110465402007199,0.09418542138116105,0.84
Day 11,0.07162443386908801,0.08809687293713393,0.7
Day 12,0.0706563011396434,0.09127612856267242,0.86
Day 13,0.0846304183812372,0.10741926985062299,0.78
Day 14,0.08872571918242327,0.10869311890408807,0.76
Day 15,0.08976591864545451,0.11191871165970368,0.7
Day 16,0.09014797085372933,0.12061749388055669,0.74
Day 17,0.09123151457261235,0.11004092039855072,0.66
Day 18,0.0774469079839107,0.09521572767464949,0.84
Day 19,0.08870916152098855,0.10349784493134889,0.7
