Day,RMSTE,RMSRE,Accuracy
Day 0,0.09179437307723479,0.1101452865467921,0.78
Day 1,0.06824762177697907,0.09009253095951011,0.78
Day 2,0.09567924673591388,0.11666181593986397,0.8
Day 3,0.07703024496674298,0.09799751506748802,0.74
Day 4,0.07924732041212304,0.09880120296206409,0.8
Day 5,0.06732686726164545,0.08197274622907531,0.82
Day 6,0.09006105604703435,0.11282851013145506,0.84
Day 7,0.09405018858429853,0.11439186848946079,0.8
Day 8,0.07608113571335712,0.09125005834326186,0.74
Day 9,0.09592638964251039,0.11847000887080321,0.72
Day 10,0.06424114203210206,0.08033528437094058,0.92
Day 11,0.09960138584380253,0.11873997828658064,0.74
Day 12,0.09679698241853928,0.11992485112548762,0.8
Day 13,0.08662093488453129,0.10791791417929417,0.86
Day 14,0.07300623643092773,0.08954406458834487,0.74
Day 15,0.08002446743937176,0.09967378988045807,0.84
Day 16,0.09127434513196293,0.11055024291338067,0.76
Day 17,0.08032294589527605,0.10367256169735888,0.8
Day 18,0.0986681180554985,0.12165736401946692,0.7
Day 19,0.07892113582481389,0.10138697788083316,0.82
