Day,RMSTE,RMSRE,Accuracy
Day 0,0.07870814358070546,0.09102551757172604,0.84
Day 1,0.07646979483492124,0.09559634599933339,0.8
Day 2,0.08039327298980084,0.09940372459064165,0.8
Day 3,0.07818216420628368,0.10093026660189719,0.78
Day 4,0.0840943652343599,0.10606328024430513,0.7
Day 5,0.06365657698114616,0.08219791634316231,0.8
Day 6,0.08798690084294926,0.10359329208474426,0.76
Day 7,0.07243454235051705,0.09308524412513823,0.72
Day 8,0.07859653357369185,0.10086573049083576,0.82
Day 9,0.07341020581938588,0.08924384712701927,0.86
Day 10,0.08699444568061641,0.10451053223440994,0.66
Day 11,0.06372465174661507,0.07630079771390448,0.82
Day 12,0.07082108481385663,0.0930481093252631,0.9
Day 13,0.07907585881333136,0.0998845787265793,0.82
Day 14,0.08366501889382323,0.10488563220143039,0.78
Day 15,0.0817215902672411,0.09658224741595761,0.88
Day 16,0.07468760914561792,0.09056720446401284,0.76
Day 17,0.05526430051556633,0.0741368245041169,0.88
Day 18,0.08292270191408405,0.10556653966956962,0.84
Day 19,0.07263186919317598,0.09278212571170653,0.7
