Day,RMSTE,RMSRE,Accuracy
Day 0,0.06440461721385127,0.08445674618376368,0.82
Day 1,0.07480829612153174,0.08858083652520142,0.78
Day 2,0.08668087968225038,0.10400079270791879,0.82
Day 3,0.06531240048863468,0.07722936317874605,0.8
Day 4,0.08390621332375323,0.10443287951163092,0.8
Day 5,0.08400817596468454,0.1023951738453925,0.8
Day 6,0.07580331153252184,0.0946099076963857,0.78
Day 7,0.0798405933272004,0.10024197927713763,0.78
Day 8,0.07341698771270573,0.09006238289600575,0.78
Day 9,0.07406175556992815,0.09620062599451858,0.86
Day 10,0.07492235787543017,0.09467135635726169,0.82
Day 11,0.0675196230501037,0.09155285524694748,0.68
Day 12,0.07376729472938136,0.09491451210892472,0.76
Day 13,0.07929254661438923,0.09656145741374628,0.94
Day 14,0.0815248034540788,0.10903331913190344,0.78
Day 15,0.09057892390848525,0.1103395078207194,0.84
Day 16,0.07514391686848552,0.10279744192633782,0.84
Day 17,0.06282997919270776,0.08290180347755938,0.88
Day 18,0.07231383840186037,0.09502488603221798,0.74
Day 19,0.07825981871749965,0.09791998203627088,0.78
