Day,RMSTE,RMSRE,Accuracy
Day 0,0.07276170654064194,0.09062232251082257,0.74
Day 1,0.08175359618922734,0.1030274305455357,0.72
Day 2,0.09313545094936021,0.11622490093500192,0.78
Day 3,0.08859005430321987,0.11428082901029485,0.72
Day 4,0.08591991516311481,0.10509035525511706,0.88
Day 5,0.0775949306511671,0.09688806416082897,0.8
Day 6,0.07556172528355867,0.09715451410857322,0.76
Day 7,0.07093280998651903,0.08538259916750031,0.82
Day 8,0.07341042005841573,0.09417002047855802,0.8
Day 9,0.08673830269097887,0.10819548493710412,0.76
Day 10,0.07970126237111713,0.09935477740167392,0.78
Day 11,0.0764755042442345,0.09772844883265504,0.86
Day 12,0.0742708013261588,0.08904861542342053,0.78
Day 13,0.06576682422882311,0.0807115575173754,0.88
Day 14,0.08297315768116634,0.10233645196616413,0.68
Day 15,0.09795398282039836,0.12306319517727117,0.72
Day 16,0.07048551117169989,0.09141808051181073,0.82
Day 17,0.07976678311012643,0.10260779205579591,0.82
Day 18,0.07530261844323857,0.0921729214319529,0.88
Day 19,0.08761497095532701,0.11054953484419133,0.7
