Day,RMSTE,RMSRE,Accuracy
Day 0,0.10603559602153155,0.1321552978285186,0.66
Day 1,0.0889371803806335,0.11322594965306206,0.8
Day 2,0.07556450863572702,0.10506065306620672,0.82
Day 3,0.08686066396271101,0.10611155751989919,0.82
Day 4,0.08603186110044053,0.11189864445366937,0.72
Day 5,0.08145104773334523,0.10052981998356787,0.78
Day 6,0.07657533720554563,0.08974217158317556,0.84
Day 7,0.08259452280432848,0.10336320571142735,0.74
Day 8,0.07818920106815651,0.0951915218598832,0.78
Day 9,0.09210774377505952,0.11431597763028521,0.62
Day 10,0.07961353864627495,0.09906345048782358,0.7
Day 11,0.0991513308027493,0.11855572937888015,0.72
Day 12,0.07320638372536636,0.0958037884963827,0.8
Day 13,0.08057208627533648,0.10474471095548256,0.68
Day 14,0.0941077752840232,0.11049120357353966,0.72
Day 15,0.09326009913537563,0.11323034226254199,0.78
Day 16,0.10015032140341755,0.12820162806854657,0.68
Day 17,0.08650472832021885,0.10135027601306203,0.7
Day 18,0.08969853353887668,0.10861582032082238,0.72
Day 19,0.08820459061943801,0.107770591801527,0.66
