Day,RMSTE,RMSRE,Accuracy
Day 0,0.08770436398036428,0.10322820213389175,0.8
Day 1,0.10043680811273077,0.1205610627843251,0.74
Day 2,0.08304905427376605,0.09809948846182981,0.92
Day 3,0.08714240731924605,0.10603776074149081,0.72
Day 4,0.0807918750598171,0.09694318169467941,0.8
Day 5,0.07192178208693975,0.08690972926808765,0.88
Day 6,0.08209257378883755,0.10691496094103771,0.9
Day 7,0.08121887731356715,0.09643774270924704,0.82
Day 8,0.09029535119807375,0.10667129722655401,0.82
Day 9,0.06984963381970251,0.09183234683517516,0.78
Day 10,0.082261245289119,0.10261633881163823,0.86
Day 11,0.08281634249119943,0.10207971655058803,0.64
Day 12,0.08900517728344427,0.11283729024055514,0.74
Day 13,0.08873078810659583,0.11008904943723359,0.7
Day 14,0.09220975098454345,0.11469708118529913,0.74
Day 15,0.0756676957497402,0.09233455479755882,0.68
Day 16,0.09923852506246686,0.12516739500420687,0.78
Day 17,0.08226481465471748,0.10044485823922472,0.8
Day 18,0.08338315763287095,0.10711644983548163,0.84
Day 19,0.10209806309544595,0.12919832248851157,0.64
