Day,RMSTE,RMSRE,Accuracy
Day 0,0.06172654241840977,0.07858198112431465,0.78
Day 1,0.07516091952927054,0.091367056998463,0.88
Day 2,0.07868901927099524,0.09590327307696614,0.7
Day 3,0.0827040861080859,0.10195862094858472,0.66
Day 4,0.08744149359523948,0.10064730825701468,0.86
Day 5,0.08292341499416757,0.10722554294507791,0.8
Day 6,0.0683877216196565,0.08377696004800139,0.84
Day 7,0.06833493346379456,0.0866013387214389,0.82
Day 8,0.07972793047752201,0.1005573130027732,0.7
Day 9,0.07441261416465825,0.09585188942115277,0.8
Day 10,0.07763216942608443,0.09518427400848287,0.74
Day 11,0.07465070796161999,0.10556047062456729,0.86
Day 12,0.09757556832876482,0.12409798226177171,0.76
Day 13,0.0601868519935473,0.0820593462427572,0.88
Day 14,0.07931849467085221,0.10169286578346368,0.78
Day 15,0.08768168294866154,0.10733514060201564,0.76
Day 16,0.07431155307037231,0.09914008043547058,0.8
Day 17,0.07840164854005087,0.10195384211355026,0.74
Day 18,0.08426216788024084,0.11217640854605887,0.82
Day 19,0.07479555926491056,0.09320133098593078,0.88
