Day,RMSTE,RMSRE,Accuracy
Day 0,0.07949431281962084,0.09298828815723176,0.8
Day 1,0.09446698885838908,0.11636525283087244,0.82
Day 2,0.09845671304459441,0.1186931958012471,0.7
Day 3,0.0779674543863231,0.09840610533862937,0.66
Day 4,0.07004616342633323,0.08999373074072865,0.88
Day 5,0.07325349152570967,0.08794832842493289,0.88
Day 6,0.11074843371983518,0.12773835851577942,0.8
Day 7,0.0789306018982632,0.09734327585683655,0.72
Day 8,0.10389033417007294,0.13079717116806264,0.66
Day 9,0.06506705115732536,0.09050461117157409,0.78
Day 10,0.07629921251385963,0.09802135362235988,0.76
Day 11,0.07698958193225472,0.1028090018893352,0.72
Day 12,0.10547541667652482,0.1342564703891663,0.64
Day 13,0.06747897790306617,0.08469636929351564,0.78
Day 14,0.07591432452901788,0.09422469263071556,0.84
Day 15,0.0858301876241102,0.10885251803006572,0.72
Day 16,0.07499308711839522,0.09232181361777768,0.9
Day 17,0.07969072672210031,0.0998893283071921,0.72
Day 18,0.08396648287836164,0.1062797625867942,0.92
Day 19,0.08460243115861103,0.1071019539586352,0.78
