Day,RMSTE,RMSRE,Accuracy
Day 0,0.0868653135920387,0.11143150123662646,0.86
Day 1,0.0840161683407297,0.10403430485426308,0.82
Day 2,0.07656942135522696,0.09692099692137979,0.76
Day 3,0.08289085033203002,0.10131672150703555,0.8
Day 4,0.07677170112573946,0.09818881825764975,0.88
Day 5,0.07194437858645412,0.08884036583221533,0.84
Day 6,0.09143295913630449,0.10905558790333765,0.82
Day 7,0.08082245128027873,0.09736894004004272,0.7
Day 8,0.0770021646244828,0.09349039714569317,0.84
Day 9,0.1003563109419129,0.1228061960807963,0.68
Day 10,0.06802897965153576,0.0850466106168279,0.86
Day 11,0.07908375419159101,0.09375834868916592,0.82
Day 12,0.09068834692465369,0.10794817155976978,0.7
Day 13,0.06540993031806068,0.0813886130380256,0.88
Day 14,0.07362028718246154,0.09140483240232009,0.72
Day 15,0.07185372920913104,0.0899405357559184,0.88
Day 16,0.09869666038442651,0.12102234756495694,0.7
Day 17,0.0953664407988463,0.11614010112694616,0.86
Day 18,0.08824448086146484,0.10647959632746522,0.78
Day 19,0.08825773505553354,0.10741185556300366,0.7
