Day,RMSTE,RMSRE,Accuracy
Day 0,0.08774719180187472,0.10500092206726379,0.88
Day 1,0.06181473824545748,0.08134107163838263,0.88
Day 2,0.08778554537326833,0.1091172638660189,0.76
Day 3,0.08056291172251138,0.09835714120459563,0.74
Day 4,0.07290347971374837,0.08686079554319351,0.78
Day 5,0.08220812759640882,0.10709377339481924,0.76
Day 6,0.07911082367505727,0.09407651310802052,0.84
Day 7,0.09643181348653156,0.13270201843740234,0.66
Day 8,0.0698397939553002,0.08993576820234879,0.82
Day 9,0.07886107228273785,0.09713122449457097,0.86
Day 10,0.07972734230592204,0.10392214946902374,0.86
Day 11,0.08103840700070891,0.09529251321684408,0.76
Day 12,0.07335944996344054,0.09533202653642336,0.82
Day 13,0.07777261681946371,0.09761692989640265,0.88
Day 14,0.07889974628340932,0.10450855769482828,0.78
Day 15,0.07886201736205767,0.09672490747887923,0.76
Day 16,0.08527141291593547,0.10094995634593365,0.8
Day 17,0.06961411010569245,0.08990576399894425,0.84
Day 18,0.07678649971598202,0.09029161745677892,0.82
Day 19,0.0786951757853281,0.10175651838484986,0.76
