Day,RMSTE,RMSRE,Accuracy
Day 0,0.09231336700191649,0.11250062311716835,0.78
Day 1,0.08294726685051405,0.10249806418340203,0.82
Day 2,0.06648377005002491,0.080718505532964,0.84
Day 3,0.08340004811263257,0.10935793103422474,0.82
Day 4,0.085905612404623,0.10684406380905383,0.74
Day 5,0.06621954260344941,0.08335801606878383,0.7
Day 6,0.0959070983201094,0.11858045067092686,0.82
Day 7,0.07581187241624296,0.08997685409693688,0.82
Day 8,0.07331006861161565,0.09103973977477074,0.8
Day 9,0.08030611780158531,0.09292717101512851,0.78
Day 10,0.06750937381512928,0.08652465668374405,0.82
Day 11,0.09946085664265603,0.1275211369366285,0.7
Day 12,0.0816612793467463,0.1055709054460216,0.76
Day 13,0.07443457432575089,0.09563619871531381,0.78
Day 14,0.07016644739360509,0.10085367159451562,0.82
Day 15,0.06711912527841336,0.08981917490952887,0.74
Day 16,0.07029846804462647,0.08692972587168983,0.9
Day 17,0.06302252480819891,0.08310923323059914,0.88
Day 18,0.09074816012475952,0.10690071860755386,0.66
Day 19,0.08043853498259541,0.10570126251020548,0.88
