Day,RMSTE,RMSRE,Accuracy
Day 0,0.06154855500352726,0.08274496873699991,0.78
Day 1,0.08892774797247431,0.10354849250827647,0.74
Day 2,0.07433965864487185,0.09642443335766392,0.82
Day 3,0.07427046749356515,0.0916433727858488,0.9
Day 4,0.06325991010535073,0.07609070383987197,0.84
Day 5,0.08664350861136132,0.10848179698266303,0.68
Day 6,0.0740725526309238,0.0965671822949354,0.88
Day 7,0.06738975553926142,0.08752498985708115,0.88
Day 8,0.07291374242804864,0.09289228166704608,0.76
Day 9,0.09276543314329416,0.11226165119418054,0.72
Day 10,0.07865655677513395,0.09570865110453722,0.8
Day 11,0.0718751160778849,0.0942685375666616,0.8
Day 12,0.08900751465738978,0.11108384743389443,0.78
Day 13,0.09002377133412516,0.11249691183088963,0.8
Day 14,0.07571745092255074,0.0907560711303382,0.68
Day 15,0.07609475414987192,0.09560040313062768,0.86
Day 16,0.08215116097792484,0.09573860488432978,0.82
Day 17,0.08895039759724753,0.11643773571549876,0.74
Day 18,0.0905446406186907,0.1177223780487773,0.76
Day 19,0.08602622857245117,0.10588583888605498,0.78
