Day,RMSTE,RMSRE,Accuracy
Day 0,0.06324792303503131,0.07454728250165242,0.9
Day 1,0.06786524057744026,0.08885731173155856,0.86
Day 2,0.056271646793366575,0.07174280786617865,0.84
Day 3,0.06991985673721912,0.08837447859649737,0.8
Day 4,0.076750594252684,0.09331066577198412,0.78
Day 5,0.07405985215743638,0.10156839718972357,0.76
Day 6,0.07616976037663531,0.09372991707371796,0.78
Day 7,0.07725548288482134,0.09761052003179053,0.78
Day 8,0.08138792260750394,0.09918068642065189,0.7
Day 9,0.07651809752685984,0.09810072264672494,0.82
Day 10,0.06773631063413602,0.08379698209539824,0.74
Day 11,0.06942617160253085,0.08626385249912194,0.86
Day 12,0.08219219884680387,0.09995596093611263,0.78
Day 13,0.07014525470028213,0.08320761660934013,0.8
Day 14,0.07756579154678742,0.0941327773426615,0.76
Day 15,0.08005445322047124,0.09750779433174053,0.82
Day 16,0.0689916178328867,0.08220877898571827,0.72
Day 17,0.07013029172792544,0.08835327847313093,0.74
Day 18,0.08921487939206296,0.10770988280256925,0.7
Day 19,0.08080167399408271,0.09810830833971053,0.78
