Day,RMSTE,RMSRE,Accuracy
Day 0,0.0724593392063834,0.09725914141379732,0.72
Day 1,0.08035678614497709,0.0956283565655555,0.92
Day 2,0.08485782966023586,0.1019892880404864,0.74
Day 3,0.08216341298595375,0.10027725982586506,0.76
Day 4,0.08233503103831025,0.09839503875430039,0.72
Day 5,0.0742522932134189,0.09483383744287885,0.72
Day 6,0.07131428266343266,0.09194052840068782,0.76
Day 7,0.08029664000261522,0.10022798854995224,0.84
Day 8,0.0757639933151408,0.09704814807698917,0.68
Day 9,0.07966177474127877,0.09883094346900526,0.76
Day 10,0.08231491135118801,0.09925510912068293,0.82
Day 11,0.07786725382413359,0.09054721232641216,0.68
Day 12,0.08583035347277307,0.10325242689666415,0.74
Day 13,0.0781823151518397,0.09734502506676763,0.7
Day 14,0.07995562305891298,0.10244430151148418,0.76
Day 15,0.0823184031191613,0.09862068746819477,0.8
Day 16,0.06729362046354626,0.08655189727946327,0.86
Day 17,0.0603533061525803,0.08293682638814669,0.82
Day 18,0.07687569066656458,0.10894988724360015,0.68
Day 19,0.0795481368703654,0.09881279682824633,0.7
