Day,RMSTE,RMSRE,Accuracy
Day 0,0.07959662350574016,0.09186835436526525,0.78
Day 1,0.05948798321133789,0.07452158414108975,0.86
Day 2,0.08938403388806831,0.10930849986836032,0.88
Day 3,0.07952417350636826,0.09270009894684111,0.7
Day 4,0.07629685335393059,0.09514028126490559,0.74
Day 5,0.06981770289798349,0.09007411042022062,0.8
Day 6,0.0863249116551636,0.1046744287549522,0.74
Day 7,0.08928001076482632,0.11473215800578787,0.7
Day 8,0.06864950795714214,0.0843558602822826,0.74
Day 9,0.07844695333979929,0.10260945482459664,0.8
Day 10,0.07192115514658627,0.08845385867640544,0.74
Day 11,0.07232748411823582,0.08781266160711684,0.8
Day 12,0.08634535902082796,0.11095959487105457,0.84
Day 13,0.08991557589017365,0.10805621075218583,0.82
Day 14,0.08456931301648744,0.10596476888957132,0.66
Day 15,0.07865353886529343,0.09054403953005817,0.84
Day 16,0.07296296102369294,0.08977626035747664,0.84
Day 17,0.07256614063360094,0.09194453189704706,0.76
Day 18,0.08609060476271756,0.11126099268724983,0.74
Day 19,0.0877473342852715,0.11528183258984005,0.72
