Day,RMSTE,RMSRE,Accuracy
Day 0,0.0680820144479329,0.08724268026760904,0.74
Day 1,0.08534099721432048,0.1025765025712597,0.68
Day 2,0.08111063687371299,0.10588069955566247,0.76
Day 3,0.06818107432526772,0.0823573178416526,0.78
Day 4,0.08720341932019814,0.11611206672440454,0.82
Day 5,0.08882842475541455,0.10846955386695167,0.78
Day 6,0.07282334823841327,0.08559089165868163,0.78
Day 7,0.06252859954326316,0.07806165410937115,0.84
Day 8,0.08742008626974437,0.10639622366347955,0.88
Day 9,0.06530950012481666,0.08593492247640348,0.7
Day 10,0.07766690725073301,0.0943219913260941,0.9
Day 11,0.09105741154187125,0.10576915267020542,0.74
Day 12,0.07425806318008087,0.08880712378392372,0.84
Day 13,0.08075555512383999,0.09698574658116947,0.8
Day 14,0.06869413412882841,0.09152106923652649,0.82
Day 15,0.07624797013773546,0.09471409209857203,0.84
Day 16,0.0945235411376931,0.1190317952828119,0.7
Day 17,0.08306526690774953,0.1139722301402276,0.68
Day 18,0.09309559499939307,0.11101537246715061,0.68
Day 19,0.06797860235635146,0.08516475022562917,0.76
