Day,RMSTE,RMSRE,Accuracy
Day 0,0.10507444221677263,0.12213284576173689,0.68
Day 1,0.08220509901236156,0.10366259915917164,0.7
Day 2,0.08324812391468468,0.10014338588123223,0.86
Day 3,0.09860808212187998,0.12390283557907879,0.74
Day 4,0.09507433162848467,0.11455953948472572,0.72
Day 5,0.07662628881121965,0.09690051233055784,0.82
Day 6,0.07719618373467993,0.09999662393510644,0.88
Day 7,0.07332201208704658,0.09096871028480434,0.84
Day 8,0.06460304971384614,0.08540731235931476,0.76
Day 9,0.06893292937995235,0.09046397158876933,0.82
Day 10,0.08523758414194124,0.10568224940289261,0.68
Day 11,0.06463294818953709,0.08463030380784878,0.74
Day 12,0.07759115887300659,0.0972550629321074,0.84
Day 13,0.08503503531502782,0.10912596144695366,0.74
Day 14,0.07707312229796193,0.09439888748166674,0.82
Day 15,0.07611473131058206,0.10377441974018899,0.86
Day 16,0.08679572664990336,0.11504852193423641,0.88
Day 17,0.09093314764730265,0.1085063141845078,0.86
Day 18,0.07639525780109958,0.0902102091035891,0.92
Day 19,0.08654394838333884,0.09902200258471926,0.82
