Day,RMSTE,RMSRE,Accuracy
Day 0,0.08950987896198716,0.10819934803707205,0.8
Day 1,0.07081970686598303,0.08515362963837207,0.86
Day 2,0.08074206873387593,0.09442131027827325,0.66
Day 3,0.07690743451610793,0.09598211831894154,0.72
Day 4,0.07207579429257609,0.0928272532794871,0.82
Day 5,0.07908878847017667,0.09742516633357,0.86
Day 6,0.07516890721437242,0.09276460468032485,0.84
Day 7,0.07322020854837369,0.09433917826106787,0.78
Day 8,0.07478234699211961,0.10277484978906222,0.74
Day 9,0.08047246447568353,0.09908785503830692,0.76
Day 10,0.07018985440805972,0.09270835340555289,0.82
Day 11,0.07619404650168511,0.09411268638755736,0.8
Day 12,0.07305887537863102,0.09704469597703512,0.82
Day 13,0.08097458461021075,0.10256867867782102,0.76
Day 14,0.08174381462800735,0.10993478172396277,0.84
Day 15,0.08584324762192712,0.10539790537420543,0.74
Day 16,0.0852228475797258,0.11153202599202913,0.74
Day 17,0.08042666790342069,0.09751641636401545,0.72
Day 18,0.08166418166614725,0.103617482763846,0.78
Day 19,0.05993727966485508,0.07413070382669522,0.86
