Day,RMSTE,RMSRE,Accuracy
Day 0,0.0669957112215354,0.0810592103784526,0.74
Day 1,0.08576938805770194,0.10606944240552403,0.74
Day 2,0.08609762566647257,0.10866052588263662,0.74
Day 3,0.07141584310002917,0.0908473763405222,0.78
Day 4,0.0741089882973652,0.09349873955734231,0.82
Day 5,0.08030643357371228,0.10553139801474307,0.74
Day 6,0.07985903627455218,0.10504520620774305,0.78
Day 7,0.0663846683336849,0.0806516586217548,0.78
Day 8,0.09475087042584172,0.11215642629460132,0.76
Day 9,0.07601098427635554,0.08979978225477776,0.8
Day 10,0.07296921278580112,0.09266240438034273,0.84
Day 11,0.09806093396540926,0.1165743943049548,0.76
Day 12,0.070345018097347,0.08668424051376979,0.64
Day 13,0.07948973609005966,0.0955044208528009,0.88
Day 14,0.08564892173711335,0.10696365320756462,0.78
Day 15,0.08188116729369294,0.10789685864098819,0.7
Day 16,0.07638182506001005,0.09333500517235288,0.7
Day 17,0.08475871181780002,0.1074295231107158,0.74
Day 18,0.082525510744401,0.10722413836428396,0.66
Day 19,0.07660359945998854,0.09732050436721747,0.8
