Day,RMSTE,RMSRE,Accuracy
Day 0,0.06470909339387412,0.08231863587956592,0.84
Day 1,0.07703380659435245,0.09716293750604774,0.82
Day 2,0.0790333043981941,0.09606997975777304,0.86
Day 3,0.0629073835407304,0.07732639574825745,0.9
Day 4,0.07163232299446597,0.09191391120108375,0.78
Day 5,0.07273350228605116,0.0929882192461863,0.8
Day 6,0.07455581844583832,0.09297206789598272,0.8
Day 7,0.07546350161353328,0.09591047770463496,0.82
Day 8,0.07876450267927738,0.09920957072701908,0.82
Day 9,0.07383891546341391,0.08998696529324737,0.8
Day 10,0.06916967579062365,0.08556138975804271,0.8
Day 11,0.07557345993006284,0.08906705628572102,0.84
Day 12,0.10298496178483443,0.12099383676491313,0.84
Day 13,0.07487129914601215,0.09238434773737096,0.78
Day 14,0.0930448455580078,0.11168640221228858,0.78
Day 15,0.08719667216612098,0.09947802861836959,0.84
Day 16,0.0932922951309119,0.11182541535675937,0.72
Day 17,0.08609952664383448,0.10207870834408747,0.84
Day 18,0.08371442169448047,0.09768348416452223,0.78
Day 19,0.07113587904432016,0.09192179453373751,0.84
