Day,RMSTE,RMSRE,Accuracy
Day 0,0.08455240473186496,0.10169010131958334,0.64
Day 1,0.0869494513243212,0.1078612773537542,0.7
Day 2,0.08822368806877749,0.10828356343047398,0.72
Day 3,0.10651698653711693,0.128350486688592,0.7
Day 4,0.08190844831471544,0.09861625779220665,0.78
Day 5,0.09609450028612944,0.11788608415908657,0.64
Day 6,0.07736119556305393,0.09367624988005707,0.78
Day 7,0.09127011273245876,0.10719059762727963,0.72
Day 8,0.09582521469147412,0.11232442965585047,0.78
Day 9,0.07694379915561098,0.09246326410215806,0.84
Day 10,0.08648221508392981,0.10628119055395159,0.8
Day 11,0.08110247901820601,0.09832886682251896,0.76
Day 12,0.0821566273166537,0.09936331590819186,0.7
Day 13,0.09474558902928852,0.11705134366877022,0.76
Day 14,0.0917178308673314,0.12499795895578565,0.76
Day 15,0.08082951093600337,0.107511389224442,0.72
Day 16,0.09848103576048063,0.13557461257755735,0.64
Day 17,0.0870202092625346,0.10500832383063216,0.78
Day 18,0.07507310268514043,0.10087025852846133,0.78
Day 19,0.07991658710418258,0.10073951114781025,0.84
