Day,RMSTE,RMSRE,Accuracy
Day 0,0.07152707591903144,0.08465720193847698,0.84
Day 1,0.08178877628677665,0.10189339127471223,0.78
Day 2,0.08303805951125169,0.10442344202091158,0.8
Day 3,0.07798548282763255,0.0988198813261587,0.72
Day 4,0.07517486632139529,0.09689068464631176,0.8
Day 5,0.08712534638226072,0.11420993985274891,0.64
Day 6,0.07561460453108916,0.09391419777993794,0.82
Day 7,0.08926572019349975,0.11260707254653778,0.7
Day 8,0.08360152743924948,0.10469719336456204,0.74
Day 9,0.06433350552569762,0.0794203055467273,0.88
Day 10,0.08136742480373117,0.10464138928918579,0.76
Day 11,0.0861991951263566,0.11487823634556095,0.66
Day 12,0.08252757414801043,0.10615263835896549,0.76
Day 13,0.07433023811333579,0.08625055042677816,0.74
Day 14,0.07991795677416574,0.09778559022067676,0.84
Day 15,0.0773166239345021,0.0961672925393977,0.76
Day 16,0.0642860156231742,0.08345488175425242,0.78
Day 17,0.08307384002311813,0.10474905907686555,0.66
Day 18,0.08796655132736059,0.10971956677291154,0.72
Day 19,0.07595647065589085,0.09840811218875871,0.72
