Day,RMSTE,RMSRE,Accuracy
Day 0,0.09860278488611883,0.12371613034735064,0.76
Day 1,0.08158711332695287,0.10702849174091811,0.68
Day 2,0.07086434027433217,0.09120550653014554,0.9
Day 3,0.07990752644508047,0.10427217726665719,0.82
Day 4,0.07665833233013228,0.09754224098978982,0.82
Day 5,0.07697173713778202,0.09323545149339917,0.82
Day 6,0.08485401969607514,0.10560925028358616,0.82
Day 7,0.07770838169139169,0.09537116490911629,0.76
Day 8,0.07154922980379351,0.09451190679384004,0.88
Day 9,0.07748324680332665,0.09388496996301621,0.86
Day 10,0.08413460731531855,0.11581413816561024,0.7
Day 11,0.07761787102873911,0.09363467204755246,0.74
Day 12,0.07835324604778156,0.09912736606983943,0.78
Day 13,0.06785228878153199,0.08328041389772692,0.84
Day 14,0.07913971938707252,0.10096621447825517,0.84
Day 15,0.07390722980657484,0.09275207094671481,0.8
Day 16,0.07946650680999746,0.09724027266801236,0.78
Day 17,0.07239221559702586,0.08966710608172639,0.82
Day 18,0.0783677812367052,0.1071067682663076,0.78
Day 19,0.08414917603420373,0.10253182915878689,0.8
