Day,RMSTE,RMSRE,Accuracy
Day 0,0.07488738996204689,0.09568434281503184,0.88
Day 1,0.09089273992570497,0.10990435695036221,0.82
Day 2,0.0848274446341958,0.10982005287501684,0.78
Day 3,0.08219935878449679,0.10675006611490484,0.82
Day 4,0.08237764849829786,0.10498040987394358,0.8
Day 5,0.07194019175568013,0.09446143593316801,0.84
Day 6,0.07206393984533936,0.09138874234461776,0.8
Day 7,0.08759735345123541,0.10932102982845471,0.76
Day 8,0.08997004337307363,0.11075831540122599,0.82
Day 9,0.0944595142225118,0.11412180075978547,0.86
Day 10,0.07166807751574165,0.09172665829575362,0.78
Day 11,0.08096345747262089,0.097316854799855,0.8
Day 12,0.07732265540415355,0.09156568970547874,0.86
Day 13,0.08973209817301206,0.11458958045995361,0.8
Day 14,0.0875083638203295,0.11020750143346031,0.82
Day 15,0.08345801921724919,0.10089128526014791,0.82
Day 16,0.0845560400825945,0.10677780093680121,0.74
Day 17,0.08886722161785134,0.11200096151915534,0.84
Day 18,0.0710824958436896,0.08942704540793218,0.86
Day 19,0.07685663668042522,0.09529222452950324,0.78
