Day,RMSTE,RMSRE,Accuracy
Day 0,0.06438861234661261,0.0815798851968066,0.84
Day 1,0.07906327412111902,0.09572256702774688,0.82
Day 2,0.08631442341856527,0.10868981603938302,0.8
Day 3,0.0708139096383055,0.0886021847790176,0.72
Day 4,0.08635053719022727,0.1030126842743419,0.86
Day 5,0.0829395205056296,0.10424553262590372,0.74
Day 6,0.08807837437053047,0.11047566124243383,0.76
Day 7,0.08498719435857334,0.10050694163593629,0.62
Day 8,0.08550639919985815,0.10027123284601795,0.78
Day 9,0.08169245185031171,0.1046065137651086,0.82
Day 10,0.08139283676792872,0.11043755984692043,0.7
Day 11,0.079317043640393,0.10294334308772699,0.78
Day 12,0.09357748646823383,0.11034111910940649,0.82
Day 13,0.07095889740806392,0.08885305587974289,0.9
Day 14,0.0763847904868118,0.10127746347123143,0.76
Day 15,0.09069871155519844,0.12281937115856743,0.7
Day 16,0.09608182794083897,0.11954719497365451,0.76
Day 17,0.08988984092635746,0.10794120965868703,0.76
Day 18,0.07638641825021072,0.0963026139126661,0.88
Day 19,0.08711798326575142,0.10698940877083642,0.74
