Day,RMSTE,RMSRE,Accuracy
Day 0,0.06566589048974555,0.08364636558706766,0.88
Day 1,0.07655093246615548,0.097654445045581,0.86
Day 2,0.07487162016250286,0.0961210773810263,0.9
Day 3,0.05722839179180231,0.07867745867776861,0.86
Day 4,0.06072248616587482,0.07491337852002333,0.92
Day 5,0.05789526913769379,0.07560200597344577,0.9
Day 6,0.06141512835933526,0.07842604659444126,0.98
Day 7,0.04885265342179953,0.06209754839659027,0.86
Day 8,0.05186368109721762,0.06525016940381245,0.9
Day 9,0.04708929438590575,0.0607036668559677,0.86
Day 10,0.050544343507069565,0.06360667729911364,0.98
Day 11,0.0383970672520428,0.052834516440239544,0.9
Day 12,0.03860065575954661,0.049886095717321485,0.86
Day 13,0.04681597904894244,0.05873878485374054,0.98
Day 14,0.05005198091513107,0.06106949999117501,0.92
Day 15,0.03462858479163247,0.04412888153140056,0.9
Day 16,0.04264623410918435,0.05538134279343328,0.9
Day 17,0.0390043703531467,0.04872624324397305,0.92
Day 18,0.03766220885853507,0.044136145991027824,0.96
Day 19,0.040657407011968426,0.05105776197670375,0.96
