Day,RMSTE,RMSRE,Accuracy
Day 0,0.08743005352063556,0.10502377874049607,0.92
Day 1,0.06970828860192471,0.08755322145823323,0.88
Day 2,0.07237544965893065,0.09523548038797829,0.84
Day 3,0.06497221483301432,0.07880974907947728,0.88
Day 4,0.05627315206945402,0.07287157848584233,0.98
Day 5,0.058941732372259234,0.07025860491402484,0.92
Day 6,0.051325122663116986,0.06916436735241992,0.96
Day 7,0.0659004348441836,0.08401367748657271,0.96
Day 8,0.0502948706627087,0.06176598799487841,0.96
Day 9,0.04493293610679409,0.05786384665674326,0.94
Day 10,0.03766282540905168,0.04620865216383811,0.96
Day 11,0.0447944685765058,0.059625299287149026,0.92
Day 12,0.03785520236111244,0.04899332781951331,0.98
Day 13,0.04302699358998252,0.05499233410739129,0.9
Day 14,0.042010086921040635,0.05224317900668453,0.96
Day 15,0.03515081197324784,0.04593481056291953,0.96
Day 16,0.03885152160560994,0.04546904927892288,0.94
Day 17,0.027339388402068975,0.032840813258083704,0.9
Day 18,0.0330534216943361,0.03977619028277764,0.94
Day 19,0.030607260744980654,0.03932138953039837,0.94
