Day,RMSTE,RMSRE,Accuracy
Day 0,0.0853397532631697,0.11185307278390835,0.86
Day 1,0.07456418227155474,0.09390285406476495,0.96
Day 2,0.06534220930584352,0.08614381893158211,0.86
Day 3,0.06969558033503838,0.09038187386585118,0.98
Day 4,0.056660987207294386,0.06960529262202567,0.98
Day 5,0.055491901889072354,0.07251080181207431,1.0
Day 6,0.04324615970137214,0.05114922064306234,0.92
Day 7,0.04765785327095539,0.06196090345507607,0.92
Day 8,0.04084913019679675,0.05317986085477173,0.88
Day 9,0.0455052905449508,0.059111772360591876,1.0
Day 10,0.049683649605332426,0.06001366712549939,0.92
Day 11,0.032927661297726764,0.04308549269100889,0.98
Day 12,0.03829470488479946,0.04570483897889189,0.98
Day 13,0.031494672613271726,0.04057002851331932,1.0
Day 14,0.03756843504276216,0.04460255844626172,0.9
Day 15,0.03044680020719938,0.03977748069798871,0.98
Day 16,0.035601058229244135,0.04595989104883978,0.9
Day 17,0.027929792081557037,0.03473642102839991,0.92
Day 18,0.024305733084119895,0.027881974462538855,0.98
Day 19,0.02712609222682556,0.03250515228468704,0.96
