Day,RMSTE,RMSRE,Accuracy
Day 0,0.09279063521962451,0.11172978267859657,0.92
Day 1,0.06765956854515334,0.0846728258210489,0.9
Day 2,0.062156220696987466,0.07837467786440719,1.0
Day 3,0.06260061557112952,0.07715615829566147,0.84
Day 4,0.06096630346156991,0.07969111403148228,0.96
Day 5,0.047097374202914405,0.05997857481761837,0.98
Day 6,0.0457150306316554,0.057809952763345,0.98
Day 7,0.04965763794450592,0.062221433951219624,0.92
Day 8,0.041073633543193815,0.05123130960676169,0.92
Day 9,0.03500898705094204,0.045326903172461165,0.96
Day 10,0.03475457703235652,0.04369949863863374,0.9
Day 11,0.03814253912241142,0.04826890424482759,0.94
Day 12,0.03594270618197561,0.04588018250666918,0.98
Day 13,0.039108045935265755,0.04866541912609698,0.98
Day 14,0.03695890587521978,0.045726885800950114,0.82
Day 15,0.034800245073857684,0.0424713476604776,0.94
Day 16,0.03267422053758914,0.039487885219097525,0.94
Day 17,0.030217490695742748,0.03707176451555076,0.96
Day 18,0.027665103088164403,0.03516808266404388,0.92
Day 19,0.03133494853994546,0.03861788150237233,0.98
